arena,source,speaker,party,house,date,text_length,vader_label,vader_score,distilbert_label,distilbert_score,sentiment_label,sentiment_score,dominant_topic,dominant_frame,frame_utopian,frame_dystopian,frame_regulatory,frame_economic,frame_ethical,text_preview
parliament,ParlaMint,Charlotte Vere,Conservative,Lords,2020-10-06,331,POSITIVE,0.9349,POSITIVE,0.9982738494873047,POSITIVE,0.9665869247436523,4,unclassified,0,0,0,0,0,I reassure the noble Lord that we are already a world leader in the manufacture and design of electric cars and their rollout across the country. The other important element to bear in mind is the Gov
parliament,ParlaMint,Michael John Storey,Liberal Democrat,Lords,2020-10-06,4215,POSITIVE,0.9663,NEGATIVE,-0.9955501556396484,NEUTRAL,-0.014625077819824195,4,economic_industrial,2,1,0,7,0,"My Lords, this is very good news. I do not have to sit on the Bishops’ Bench to say, hallelujah. As the chief executive of the Association of Colleges said: “For many years, further education colleges"
parliament,ParlaMint,Anthony Robert Greaves,Liberal Democrat,Lords,2020-10-07,2507,POSITIVE,0.949,NEGATIVE,-0.9883596897125244,NEUTRAL,-0.01967984485626223,4,regulatory_governance,0,0,2,0,0,"My Lords, I support everything that my noble friend Lady Barker said and declare my interest as a local councillor, in view of what I am going to say There are serious civil liberty issues here, serio"
parliament,ParlaMint,Jennifer Jones,Green,Lords,2020-10-07,2963,POSITIVE,0.9577,NEGATIVE,-0.9667658805847168,NEUTRAL,-0.004532940292358401,4,regulatory_governance,1,1,2,0,1,"My Lords, these regulations are excessive, intrusive, punitive and potentially discriminatory to older and poorer people. They also raise important questions about compatibility with data and privacy "
parliament,ParlaMint,Joanna Penn,Conservative,Lords,2020-10-07,8435,POSITIVE,0.9816,POSITIVE,0.7834150195121765,POSITIVE,0.8825075097560883,4,regulatory_governance,0,2,4,0,0,"My Lords, I am grateful to noble Lords for their contributions to the debate, and I would like to get straight to addressing the points raised The noble Lord, Lord Rooker, and the noble Baroness, Lady"
parliament,ParlaMint,Gregory William Hands,Conservative,Commons,2020-10-08,306,POSITIVE,0.6705,POSITIVE,0.982675313949585,POSITIVE,0.8265876569747925,3,regulatory_governance,0,0,1,0,0,"The UK has published its US negotiation objectives, which outline our intention to include provisions that facilitate the free flow of data while ensuring that the UK’s high standards of personal data"
parliament,ParlaMint,Gregory William Hands,Conservative,Commons,2020-10-08,451,POSITIVE,0.6808,NEGATIVE,-0.9866496920585632,NEGATIVE,-0.15292484602928164,3,dystopian_risk,0,1,0,1,0,"On the second point, nothing in any trade agreement would prevent us from legislating against online harms in this country. On the first point, the UK’s trade policy seeks to maintain high levels of d"
parliament,ParlaMint,Robert William Henry Seely,Conservative,Commons,2020-10-08,3812,POSITIVE,0.9171,POSITIVE,0.9921342134475708,POSITIVE,0.9546171067237854,4,utopian_opportunity,2,1,1,1,1,"I beg to move, That this House welcomes the Government’s levelling up agenda and supports appropriate housing development and the Government’s overall housing objectives; further welcomes the Governme"
parliament,ParlaMint,Robert William Henry Seely,Conservative,Commons,2020-10-08,945,POSITIVE,0.9467,NEGATIVE,-0.9922342300415039,NEUTRAL,-0.02276711502075196,4,utopian_opportunity,1,0,0,1,0,"If the targets are unrealistic, it will cause grief for no purpose, so I thank my hon. Friend for her remark In the last three London boroughs that I mentioned—Barnet, Bromley and Hillingdon—alone, th"
parliament,ParlaMint,Robert William Henry Seely,Conservative,Commons,2020-10-08,2893,NEGATIVE,-0.4384,NEGATIVE,-0.8879966735839844,NEGATIVE,-0.6631983367919922,4,utopian_opportunity,2,2,0,1,0,"I thank my hon. Friend for that intervention, as well as you, Mr Speaker. In general, whether we represent suburbs or national parks, islands or cities, there is worth in the beauty of nature and plac"
parliament,ParlaMint,Michelle Emma May Elizabeth Donelan,Conservative,Commons,2020-10-12,380,POSITIVE,0.7506,POSITIVE,0.9985387325286865,POSITIVE,0.8745693662643432,4,economic_industrial,1,0,0,2,0,"The Government encourage the study of science, technology, engineering and maths at all stages, which is vital for our economy and to drive productivity. In higher education, we are removing loan fund"
parliament,ParlaMint,Alan Smith,Bishops,Lords,2020-10-13,449,POSITIVE,0.128,NEGATIVE,-0.9995174407958984,NEGATIVE,-0.4357587203979492,4,unclassified,0,0,0,0,0,"My Lords, the ambition of the White Paper Planning for the Future, to streamline planning permission and impose building targets on local authorities fails to address the existing slow build-out rate "
parliament,ParlaMint,Timothy Francis Clement-Jones,Liberal Democrat,Lords,2020-10-13,4876,POSITIVE,0.9931,POSITIVE,0.996996283531189,POSITIVE,0.9950481417655945,3,regulatory_governance,2,1,3,3,3,"My Lords, I wholeheartedly support the amendments tabled by the noble Lord, Lord Freyberg, to protect the healthcare data generated by the NHS as well as the safety and rights of the patients and citi"
parliament,ParlaMint,Gerald Grimstone,Conservative,Lords,2020-10-13,5209,POSITIVE,0.9904,POSITIVE,0.9957542419433594,POSITIVE,0.9930771209716797,3,regulatory_governance,2,1,8,4,0,"My Lords, I will address Amendments 71 and 72, tabled by the noble Lords, Lord Clement-Jones and Lord Freyberg. I express my sympathy to the noble Lord, Lord Freyberg, having heard the background to h"
parliament,ParlaMint,Ben Everitt,Conservative,Commons,2020-10-14,3875,POSITIVE,0.9798,POSITIVE,0.869466245174408,POSITIVE,0.924633122587204,4,utopian_opportunity,2,0,1,1,0,"It feels like a world ago when I was taken aside by my hon. Friend on the Front Bench, the Member for Bury St Edmunds (Jo Churchill), and told that Milton Keynes would be hosting a coronavirus quarant"
parliament,ParlaMint,Julia Louise Lopez,Conservative,Commons,2020-10-14,5324,POSITIVE,0.9596,POSITIVE,0.7299962639808655,POSITIVE,0.8447981319904327,4,economic_industrial,1,0,1,2,0,"I will take that suggestion back. We have listened to a lot of what has been said today, and there has been a lot of constructive feedback. I just want to let the hon. Member for Reading East (Matt Ro"
parliament,ParlaMint,Sally Rachel Hamwee,Liberal Democrat,Lords,2020-10-14,6517,POSITIVE,0.9729,POSITIVE,0.9809498190879822,POSITIVE,0.9769249095439911,4,utopian_opportunity,2,1,2,1,2,"My Lords, I add my regret about the position on the European arrest warrant. Our post-Brexit arrangements in the realm of security and policing seem precarious or, at best, a poor substitute for what "
parliament,ParlaMint,James Bethell,Conservative,Lords,2020-10-14,6363,POSITIVE,0.9714,POSITIVE,0.9960501790046692,POSITIVE,0.9837250895023346,4,economic_industrial,2,1,1,4,0,"My Lords, the noble Baroness, Lady Thornton, is correct that it is a shame that we do not have time to go through each and every one of the local situations that have been brought up in the Chamber to"
parliament,ParlaMint,James Younger,Conservative,Lords,2020-10-15,2890,POSITIVE,0.9953,NEGATIVE,-0.9119285345077515,NEUTRAL,0.04168573274612425,3,utopian_opportunity,2,0,1,1,2,"My Lords, I will deal with Amendments 85A and 89A, in the name of my noble friend Lady McIntosh of Pickering, together, as they are closely related. My noble friend has written half my speech, because"
parliament,ParlaMint,Gavin James Robinson,DUP,Commons,2020-10-19,5581,POSITIVE,0.9751,POSITIVE,0.9953216910362244,POSITIVE,0.9852108455181121,4,ethical_rights,2,1,1,0,3,"It is a pleasure to follow the hon. Member for East Worthing and Shoreham (Tim Loughton), who made a powerful contribution not only on amendments 3 and 6 but right the way through his comments. It is "
parliament,ParlaMint,Kevin John Foster,Conservative,Commons,2020-10-19,7682,POSITIVE,0.9912,POSITIVE,0.99247145652771,POSITIVE,0.991835728263855,4,utopian_opportunity,1,1,0,0,1,"This has been an interesting and fascinating debate, which has mostly been reflective and reasonable. I hope colleagues will appreciate though that, in the seven and a half minutes I have, I will not "
parliament,ParlaMint,Aamer Sarfraz,Conservative,Lords,2020-10-19,3562,POSITIVE,0.9992,POSITIVE,0.9997327923774719,POSITIVE,0.999466396188736,4,economic_industrial,2,0,1,3,0,"My Lords, it is with great pleasure that I stand to give my first contribution in your Lordships’ House. I congratulate the noble Baroness, Lady Hayman, on her very thoughtful maiden speech I have not"
parliament,ParlaMint,Stephen Paul Barclay,Conservative,Commons,2020-10-20,467,POSITIVE,0.9712,POSITIVE,0.9996212720870972,POSITIVE,0.9854106360435486,4,unclassified,0,0,0,0,0,"I pay tribute to my hon. Friend for her work on that important initiative. She is a champion of levelling up in Cornwall and the Government are committed to working with her, which is why among the pa"
parliament,ParlaMint,Dorothea Glenys Thornton,Labour,Lords,2020-10-20,618,POSITIVE,0.9146,NEGATIVE,-0.9972827434539795,NEUTRAL,-0.04134137172698976,3,unclassified,0,0,0,0,0,"It is disingenuous for the Minister to say, in answer to my noble friend Lord Hunt, that this is not a health issue. Following on from the question of the noble Baroness, Lady Lane-Fox, I imagine the "
parliament,ParlaMint,Susan Williams,Conservative,Lords,2020-10-21,6095,POSITIVE,0.819,NEGATIVE,-0.9987336993217468,NEGATIVE,-0.08986684966087344,3,utopian_opportunity,2,1,0,0,1,"My Lords, Amendment 5 and Amendment 5B, tabled in lieu and proposed by the noble Lord, Lord Oates, require a physical document to be offered to any EEA citizen who applies for it and who has been gran"
parliament,ParlaMint,Jonathan Oates,Liberal Democrat,Lords,2020-10-21,4801,POSITIVE,0.8917,POSITIVE,0.5022799968719482,POSITIVE,0.6969899984359742,3,unclassified,0,0,0,0,0,"My Lords, in moving Motion E1, which includes Amendment 5B, I give notice of my intention to test the opinion of the House, unless the Government are willing to change their position on this issue. I "
parliament,ParlaMint,Roy Kennedy,Labour,Lords,2020-10-21,2989,NEGATIVE,-0.8899,NEGATIVE,-0.9979623556137085,NEGATIVE,-0.9439311778068542,4,utopian_opportunity,1,0,0,0,0,"My Lords, we may all have different views of this Government. While some might think that they are useless and incompetent, others might take a different view. However, I think that we would all agree"
parliament,ParlaMint,Susan Williams,Conservative,Lords,2020-10-21,2964,POSITIVE,0.987,NEGATIVE,-0.8912954330444336,NEUTRAL,0.0478522834777832,4,dystopian_risk,0,2,0,0,0,"My Lords, I thank all noble Lords who have spoken on this amendment—in particular, the noble Lord, Lord Oates, who moved it One of the first areas of disagreement that he raised was on costs. We have "
parliament,ParlaMint,Chinyelu Susan Onwurah,Labour,Commons,2020-10-22,884,POSITIVE,0.4797,NEGATIVE,-0.9475015997886658,NEGATIVE,-0.23390079989433288,4,dystopian_risk,0,1,0,0,0,"When, in Tuesday’s Black History Month debate, I said I was angry that six months into this pandemic all we seem to know is that black and ethnic minority people are two to three times more likely to "
parliament,ParlaMint,Jonathan Michael Graham Ashworth,Labour,Commons,2020-10-22,12678,NEGATIVE,-0.9673,NEGATIVE,-0.84855055809021,NEGATIVE,-0.907925279045105,4,utopian_opportunity,3,3,0,2,0,"I am truly grateful for that reassurance, because the Secretary of State will understand that many people in those areas will be concerned and Members will want to get their points of view on the reco"
parliament,ParlaMint,Susan Williams,Conservative,Lords,2020-10-22,10310,POSITIVE,0.9967,POSITIVE,0.808860182762146,POSITIVE,0.9027800913810731,3,utopian_opportunity,2,0,2,0,2,"My Lords, I thank all noble Lords who have contributed to the debate. I think some confusion has arisen because it is, in fact, a lot simpler than might first have been thought. Those who have yet to "
parliament,ParlaMint,Olivia Bloomfield,Conservative,Lords,2020-10-26,6317,POSITIVE,0.9952,POSITIVE,0.9970828890800476,POSITIVE,0.9961414445400238,4,economic_industrial,2,3,3,7,0,"I hate to disappoint the noble Baroness, Lady Andrews, but it falls to me to respond to this debate. I will now speak to the two amendments—Amendment 6 and the consequential Amendment 44—concerned wit"
parliament,ParlaMint,Edward Vaizey,Unknown,Lords,2020-10-28,538,NEGATIVE,-0.4066,NEGATIVE,-0.9971787929534912,NEGATIVE,-0.7018893964767456,7,dystopian_risk,0,1,0,0,0,"My Lords, are the Government as concerned as I am about the exponential rise in the use of deepfakes, which are currently overwhelmingly used in pornography? It means that an image can be created to h"
parliament,ParlaMint,Jane Scott,Conservative,Lords,2020-10-28,419,POSITIVE,0.7713,POSITIVE,0.9969690442085266,POSITIVE,0.8841345221042634,7,dystopian_risk,0,1,0,0,0,The Government absolutely agree that it is important to ensure that the criminal law keeps up with the constant changes in technology and the use of social media in all its forms. That is why the Law 
parliament,ParlaMint,Nicola Blackwood,Conservative,Lords,2020-10-28,992,POSITIVE,0.5423,NEGATIVE,-0.998547375202179,NEGATIVE,-0.22812368760108948,7,dystopian_risk,1,2,0,0,0,"My Lords, I welcome the Minister’s answer to my noble friend Lord Vaizey on deepfakes, but the Sensity AI report has found that tech is being used by a publicly available bot on Telegram to produce de"
parliament,ParlaMint,James Bethell,Conservative,Lords,2020-10-28,720,POSITIVE,0.9924,POSITIVE,0.9992374181747437,POSITIVE,0.9958187090873718,4,unclassified,0,0,0,0,0,"My noble friend is entirely right. One of the experiences of Covid has been the mobilisation of technology to help those in social care. That has ranged from very basic implementation, such as sending"
parliament,ParlaMint,Martin Callanan,Conservative,Lords,2020-11-02,780,POSITIVE,0.191,NEGATIVE,-0.9435685873031616,NEGATIVE,-0.3762842936515808,4,utopian_opportunity,1,0,1,1,0,"By the very nature of it being a new profession or qualification, it is quite hard for me to give examples of what might happen in the future. There are all sorts of new technologies; even in the nobl"
parliament,ParlaMint,Natalie Bennett,Green,Lords,2020-11-02,3631,POSITIVE,0.9859,POSITIVE,0.9954902529716492,POSITIVE,0.9906951264858246,4,economic_industrial,1,1,2,3,1,"My Lords, it is a great pleasure to follow the noble Baroness, Lady Finlay, and the noble Lords, Lord Wigley and Lord Hain. I agree with much of what they have said. The noble Baroness was particularl"
